run_id,user_id,action,expected_value,expected_cost,model_version,policy_version,assignment_id
full-2025-canonical,u_000175,small_offer,22.91605567884426,6.3,synthetic-uplift-v1,mckp-highs-v1,afb59d26083f7bf66cda
full-2025-canonical,u_000176,small_offer,10.996307987498174,6.3,synthetic-uplift-v1,mckp-highs-v1,b839cf5ec5edbfe08561
full-2025-canonical,u_000181,small_offer,12.204487269887611,6.3,synthetic-uplift-v1,mckp-highs-v1,b80ee7294e01dd6b1cf9
full-2025-canonical,u_000182,small_offer,13.810021346698772,6.3,synthetic-uplift-v1,mckp-highs-v1,b593671f73946d8fced9
full-2025-canonical,u_000184,small_offer,3.332691035774528,6.3,synthetic-uplift-v1,mckp-highs-v1,1696b719275290bec066
full-2025-canonical,u_000185,small_offer,17.364469103631386,6.3,synthetic-uplift-v1,mckp-highs-v1,ccd68fe07a9b2d4dd63e
full-2025-canonical,u_000186,small_offer,22.6568014024769,6.3,synthetic-uplift-v1,mckp-highs-v1,988b13d861dc2971c73a
full-2025-canonical,u_000187,small_offer,8.887420277476451,6.3,synthetic-uplift-v1,mckp-highs-v1,242add4324a04f1da1bb
full-2025-canonical,u_000193,small_offer,22.601033441169466,6.3,synthetic-uplift-v1,mckp-highs-v1,7fcc8331f77eb9b7d8d7
full-2025-canonical,u_000195,small_offer,14.773694528915836,6.3,synthetic-uplift-v1,mckp-highs-v1,3be4af94a0d009cccc9d
full-2025-canonical,u_000197,small_offer,4.646060947888185,6.3,synthetic-uplift-v1,mckp-highs-v1,46d77458932b132afc7f
full-2025-canonical,u_000198,small_offer,10.670995927899991,6.3,synthetic-uplift-v1,mckp-highs-v1,2b1ae2c34df25f72c6d3
full-2025-canonical,u_000200,small_offer,21.378078049025458,6.3,synthetic-uplift-v1,mckp-highs-v1,322bd1e4342f83347006
full-2025-canonical,u_000202,small_offer,17.928576316331444,6.3,synthetic-uplift-v1,mckp-highs-v1,66de87e6cdc75e8dee84
full-2025-canonical,u_000205,small_offer,11.183441304260661,6.3,synthetic-uplift-v1,mckp-highs-v1,7ecb72093f0038953aae
full-2025-canonical,u_000206,small_offer,15.773082996189657,6.3,synthetic-uplift-v1,mckp-highs-v1,ae7c70007f11a871ea52
full-2025-canonical,u_000207,small_offer,17.7283687646148,6.3,synthetic-uplift-v1,mckp-highs-v1,56a105ffb2d8cf94d854
full-2025-canonical,u_000208,small_offer,10.342750002783042,6.3,synthetic-uplift-v1,mckp-highs-v1,90c4a2e5a9ce409536c8
full-2025-canonical,u_000210,small_offer,21.00642932761787,6.3,synthetic-uplift-v1,mckp-highs-v1,da05cd5bb33e5e01ad45
full-2025-canonical,u_000211,small_offer,20.092408165364308,6.3,synthetic-uplift-v1,mckp-highs-v1,e5a46f597100c1587740
full-2025-canonical,u_000215,small_offer,7.282614793275834,6.3,synthetic-uplift-v1,mckp-highs-v1,1edc4d727daaefb7db56
full-2025-canonical,u_000218,small_offer,10.911793159926955,6.3,synthetic-uplift-v1,mckp-highs-v1,792845c4412f5001c171
full-2025-canonical,u_000219,small_offer,2.369849607420787,6.3,synthetic-uplift-v1,mckp-highs-v1,5cabe163e6b823a31ea5
full-2025-canonical,u_000221,small_offer,19.568687208586685,6.3,synthetic-uplift-v1,mckp-highs-v1,f634bd69cafaaa4268dd
full-2025-canonical,u_000222,small_offer,18.038050766863606,6.3,synthetic-uplift-v1,mckp-highs-v1,28b7c48a25e586852c15
full-2025-canonical,u_000224,small_offer,3.249015206359103,6.3,synthetic-uplift-v1,mckp-highs-v1,ebc83770d09514a934e5
full-2025-canonical,u_000225,small_offer,26.984922968358713,6.3,synthetic-uplift-v1,mckp-highs-v1,7bdb93613a0132cf7303
full-2025-canonical,u_000226,small_offer,25.598546776616086,6.3,synthetic-uplift-v1,mckp-highs-v1,9563dcbdfb6d1ec62654
full-2025-canonical,u_000227,small_offer,22.884946499358563,6.3,synthetic-uplift-v1,mckp-highs-v1,2a1c0aecfc481c4ac162
full-2025-canonical,u_000228,small_offer,22.6051831039188,6.3,synthetic-uplift-v1,mckp-highs-v1,17084cf3458b8c421734
full-2025-canonical,u_000234,small_offer,23.68635756107639,6.3,synthetic-uplift-v1,mckp-highs-v1,14bf257369538d47c14f
full-2025-canonical,u_000235,small_offer,19.251673365251605,6.3,synthetic-uplift-v1,mckp-highs-v1,6857d546df1875bbc355
full-2025-canonical,u_000237,small_offer,10.57837423257779,6.3,synthetic-uplift-v1,mckp-highs-v1,a167174903b457d02dff
full-2025-canonical,u_000238,small_offer,11.376453688602556,6.3,synthetic-uplift-v1,mckp-highs-v1,38dcc2c1efd68113ff73
full-2025-canonical,u_000239,small_offer,16.855043098662954,6.3,synthetic-uplift-v1,mckp-highs-v1,aff8ca73944d1347e5eb
full-2025-canonical,u_000242,small_offer,17.250132206925,6.3,synthetic-uplift-v1,mckp-highs-v1,b54abd897ce515176bf6
full-2025-canonical,u_000243,small_offer,7.307871161496656,6.3,synthetic-uplift-v1,mckp-highs-v1,6475a14b6c5200ebf864
full-2025-canonical,u_000244,small_offer,12.066142318812076,6.3,synthetic-uplift-v1,mckp-highs-v1,5e96899c7f1ef3649bd7
full-2025-canonical,u_000245,small_offer,25.002293741128568,6.3,synthetic-uplift-v1,mckp-highs-v1,f0918fd1f114bda2c97c
full-2025-canonical,u_000246,small_offer,14.985611597550026,6.3,synthetic-uplift-v1,mckp-highs-v1,f5e4613a8f8771294204
full-2025-canonical,u_000248,small_offer,26.402303320325235,6.3,synthetic-uplift-v1,mckp-highs-v1,d95e1de256730c8222e6
full-2025-canonical,u_000249,small_offer,3.9974909316247276,6.3,synthetic-uplift-v1,mckp-highs-v1,784c92a02c5533c025c7
